label,source,sentence
anger,tweets,Ugh! Plane delayed due to weather!  Stuck with another hour to kill.
anger,tweets,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
anger,tweets,Bloody right
anger,tweets,still bitter about last night lads 😂
anger,tweets,dont listen..he do him..but I tried not taking a nap yesterday and I still was up til 1am and than I got up at 7am
anger,tweets,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)"
anger,artificial_sentences,"The Direktor felt , not for the first time , deeply resentful of the fact that they had any part in choosing the programme ."
anger,fairytale_sentences,"How can you dare, said she with angry look, ""descend into my garden and steal my rampion like a thief?"
anger,tweets,That sounds shitty too.
anger,emotional_events,"When I was misleaded by a person who assured that something would not occur, that I had no reason to prepccupy myself, and suddenly I saw myself implicated by the fact, because of the incompetence, and irresponsibility of that person."
anger,emotional_events,With self at losing an important game that I should have won.
anger,tweets,what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
anger,tweets,Another loss to city in the cup next 🙈 😂😂 cmon united!
anger,tweets,"And to discriminate only generates hate\nAnd when you hate then you're bound to get irate,"
anger,fairytale_sentences,"Not till you have opened the door for me, answered the man."
anger,tweets,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!"
anger,emotional_events,"Sometimes when I go to work my crazy boss (a hyper Jewish lawyer) insists I do things his way (filing, typing, etc.). He sometimes blames me for things I didn't do, and I can't yell back at him."
anger,emotional_events,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?"
anger,fairytale_sentences,"She grew impatient, and seeing the ravens flying round the castle, she opened the window, and said: ""I wish you were a raven and would fly away, then I should have a little peace."""
anger,tweets,I think the UPS web site hates me now. Still no Brewing supply package.  Held hostage at work by slow UPS delivery
anger,tweets,Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.
anger,tweets,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter.
anger,tweets,i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao
anger,emotional_events,I wanted to borrow lecture notes from a friend and he did not lend me them.
anger,tweets,so cool! if only i could call! my phone won't let me calll the number!
anger,tweets,Got the keys to my new flat - gorgeous weather for weekend - and i'm spending it &quot;PACKING&quot;
anger,fairytale_sentences,"Then the huntsman said, ""Give the old one stripes three times a day and hay once; give the next (who was the servant-maid) stripes once a day and hay three times; and give the youngest (who was the beautiful lady) hay three times a day and no stripes"": for he could not find it in his heart to have her beaten."
anger,emotional_events,When my brother-in-law's brother stole my clothes when my brother-in-law and I had gone to cut wood for the fire.
anger,artificial_sentences,"Diehard fans might be miffed at some of what 's left out , but it 's tough to argue against any of the songs included ."
anger,tweets,unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec
anger,tweets,someone hates me
anger,tweets,i want chinese food really baaad.
anger,tweets,Nothing good at the five dollar sale.
anger,fairytale_sentences,"I did not know who it was, and I entreated him three times either to speak or to go away."""
anger,tweets,Waiting in a long line at chick-fil-a
anger,emotional_events,I had not eaten anything for 2 days to be able to pay the fine for my fiancT. But he stayed in another town and spent one thousand shillings in the restaurant during the same time.
anger,tweets,i hate the tremors!!!!!! stupid meds.
anger,fairytale_sentences,He was standing there by night like one intent on doing evil.
anger,tweets,Lol..2 people in falcon..and boo one of them being becca
anger,tweets,It's your party that has divided this nation.  You inflame the minority population as well as pander.  You are a disgrace.
anger,fairytale_sentences,"I will send you into another town, to another master."""
anger,emotional_events,"Some classmates said I did not do enough social work. Therefore I was not elected as a \Tree Good\"" student."""
anger,tweets,So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.
anger,fairytale_sentences,"Then the boy called to him for the third time, and as that was also to no purpose, he ran against him and pushed the ghost down the stairs, so that it fell down the ten steps and remained lying there in a corner."
anger,tweets,AWH tiff you're such a great friend I love you :(( thank you
anger,artificial_sentences,"Behind the scenes , British diplomats in Seoul , Korea were furious at the way last night 's meeting was handled ."
anger,tweets,Im sure the 5 ppl who came in after me will be seen by a dentist before I will
anger,tweets,new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles
anger,tweets,you make people drink petrol and set them on fire? Your not the person i thought you were
anger,tweets,"that's what lisa asked before she started raging at me, 'can I call you?' heh"
anger,emotional_events,"When my friend promised that she would come to my place, and did not turn up - I was annoyed at her."
anger,tweets,not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply
anger,tweets,Walking to class. I hate not having a bike....especially mine.
anger,artificial_sentences,She was furious with me .
anger,tweets,okay... I can't twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...
anger,emotional_events,Someone borrowed my textbook and deliberately did not return it.
anger,fairytale_sentences,His whiskers bristled and his coat collar stood on end with rage.
anger,tweets,decorations are up all over Jersey already
anger,tweets,I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅
anger,tweets,"After becoming boiling hot, after slowly melting, my heart is frozen."
anger,artificial_sentences,Auguste shot him an indignant glance .
anger,tweets,this is a travesty
anger,artificial_sentences,Walter Matthau and Jack Lemmon get miffed because her establishment will replace two of their favorite hang-outs .
anger,fairytale_sentences,When they had eaten a very scanty meal they went to bed; but the fiddler called her up very early in the morning to clean the house.
anger,artificial_sentences,"IN East Germany two men , formerly regarded as untouchable pillars of the old regime , have , rightly or wrongly , become the focus of over-zealous and sometimes bizarre persecution by the legal authorities and an indignant public ."
anger,tweets,Sam can go shoot her self.
anger,tweets,Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
anger,emotional_events,"A friend of mine uses butter instead of oil when he is cooking. I am always angry about that, because it is an unnecessary luxury. Recently we both were cooking and he wanted to use butter again. When I had already put the oil into the pan, he poured it out again and put the butter into the pan."
anger,tweets,ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww
anger,tweets,"hah, well at least we are not saying; tory is a fatty watty"
anger,emotional_events,My family told me to leave if I was not willing to accept the conditions they imposed on me.
anger,tweets,would wish the severe migrains would stop!!! doc's prescriptions arent working
anger,emotional_events,A colleague asked me for some advice and as he did not have enough confidence in me he asked a third person.
anger,emotional_events,When I learned that my brother had spoilt an LP of mine.
anger,tweets,Never let me see you frown
anger,tweets,"Okay you've annoyed me, you haven't done a good job there at all. #furious"
anger,emotional_events,My older brother who gives me unwanted advices about problems in my relationship with my girlfriend.
anger,tweets,you keep talkin shit and trying to offend me but you're just petty as fuck
anger,tweets,But he has an out of date script. That's really bad. So midway thru his pitch we catch it. He gets all butthurt and storms out. His loss.
anger,tweets,so jealous
anger,fairytale_sentences,"Little bit-a- bread an'-NO-cheese!"""
anger,artificial_sentences,"` I still feel quite peeved about it ; well , more than that really . """
anger,emotional_events,An old woman was violently thrown down the stairs of the tube by a group of louts.
anger,tweets,My car might have to be totaled
anger,emotional_events,Exchange of points of view with my sister on a family matter.
anger,artificial_sentences,"` Nevil does n't work for me , "" he snapped , truly indignant ."
anger,tweets,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood
anger,tweets,I hope my hustle don't offend nobody
anger,artificial_sentences,And then again perhaps Modigliani 's exasperation stemmed in part from envy of this brilliant young man .
anger,fairytale_sentences,This vexes me more than anything.
anger,tweets,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it
anger,tweets,"im really bored, anthony is doing senior board shit. and im hungry and cold."
anger,emotional_events,In arguments with a close friend or relative where my point of view is completely disregarded.
anger,tweets,My irritation level is at an all time high today 🙃
anger,tweets,"you are a cruel, cruel man. #therewillbeblood #revenge"
anger,tweets,This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards
anger,tweets,Look at those teef! #growl
anger,tweets,hitting your children as discipline because you're being quite a raging hypocrite if you're not.
anger,emotional_events,Unjust punishment of a friend of mine.
anger,tweets,I am their fury. I am their patience. I am a conversation.
anger,tweets,standard bitter response .... how's it feel to be the small club in a big city
anger,emotional_events,Same situation as before - having my car stolen.
anger,fairytale_sentences,"The woman, however, would listen to nothing that he had to say, but scolded and reproached him."
anger,tweets,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values
anger,tweets,it's not working here
anger,tweets,when i fell on my ass today i ripped my blue volcom boxers
anger,emotional_events,When I quarelled with my parents.
anger,emotional_events,There was a cup final match between Limbe Leaf Wanderers and Silver Strikers and someone promised to give me some money for admission fee to watch this game. Unfortunately he did not give me.
anger,emotional_events,Someone talking about me at my back.
anger,tweets,Just dropped my sistah off @ lax.    #fb
anger,tweets,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n#NoteToSelf #offended #mad #upset"
anger,tweets,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
anger,tweets,Im so angry 😂🙃
anger,tweets,Aaaaaaaa!! I hate fucking winshit!!
anger,tweets,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!
anger,tweets,"lolll, i cba to get the sun stuff and i forgot that the back of my leg wouldnt gwt tanned lol. it hurts sooo bad right now"
anger,emotional_events,"The landlord had selected a new lodger on her own, while we used to do that it was not what she had done, but how she did it that made me angry."
anger,emotional_events,I was stood up for a date function by someone who I really cared for.
anger,tweets,( ) Shut up and put your money where your mouth is thats what you get for waking up in vegas
anger,artificial_sentences,"There were rumours of anger among the grain farmers , who were being given IOUs instead of cash for their crops ."
anger,fairytale_sentences,"The old king was still very angry with his youngest son, and thought that he really meant to have taken away his life; so he called his court together, and asked what should be done, and all agreed that he ought to be put to death."
anger,emotional_events,Being insulted by my roommate.
anger,emotional_events,Most recently when the chairman at the New Zeeland Rugby Union announced that the All Blacks' would accept the invitation of South Africa to play rugby in that country.
anger,artificial_sentences,"Indignant over suggestions that the Prime Minister has replaced his Jaguar with a Rover , Nigel Lawson can at least draw comfort from the fact that he is a wanted man in the City ."
anger,tweets,Happy mothers day  I'm so hungry and the resturants are all closed... Damn
anger,emotional_events,"A time when, as part of my work, I was sent out actually sort of volunteered to run an errand for someone who had no authority to send me out and the address was very far especially on foot and turned out to be incorrect too. The whole trip was a waste."
anger,artificial_sentences,"Morrissey was obviously peeved at The Smiths continued existence as a relatively small ` cottage industry "" ."
anger,tweets,"It wasn't the best flick, to be sure.  I'm just ready for &quot;Star Trek&quot; now"
anger,tweets,People irritate me 🙄
anger,tweets,oh these old things on my face? nah they're not tears from school related anger and frustration nope never
anger,tweets,I'm drawning in emails
anger,artificial_sentences,His face darkened with anger .
anger,tweets,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐
anger,tweets,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead"
anger,tweets,"And the city I love, Tucson, is the 18th most miserable"
anger,artificial_sentences,She sounded very disappointed and David knew she was suppressing her exasperation .
anger,emotional_events,When I failed the M.S.C exams.
anger,tweets,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes
anger,emotional_events,Last week I had planned to play tennis and had booked a tennis court.   However when I arrived at the university gym the clerk told me that the court was being used for lessons.
anger,tweets,"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry"
anger,fairytale_sentences,"The cook once more said: ""If you do not do it, it shall cost you your own life."""
anger,tweets,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑
anger,tweets,"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ..."
anger,tweets,the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone
anger,tweets,My new site is stuck in the Google sandpit now  Test of my skills until it comes back out!
anger,tweets,\n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie ; a mini batternburg #Winner!
anger,emotional_events,My parents do not like my friend and told me not to go out with him.
anger,tweets,AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!
anger,emotional_events,Anger towards my lover for being late.
anger,tweets,Still hating the whole Twitter replies thing. I feel like I'm missing bits.  #fixreplies
anger,artificial_sentences,Jess felt faintly indignant at the remark .
anger,tweets,"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷"
anger,tweets,I swear if   blocks me I'm going to hit her back #revenge
anger,fairytale_sentences,"Give that to a chicken, she said, ""and don't be always standing in my way."""
anger,fairytale_sentences,Pigling Bland grunted.
anger,emotional_events,"I peeped into Maurine's bedroom and saw two people - Maurine anbd my step-dad.  I thought, \ Why did she break her promises ? Why á|had she invited me ? Why do old men go for young girls ? \"""""
anger,tweets,Pride and Prejudice is a modern day Keeping up with the Kardashians' -   .............I've never been so offended in my life
anger,tweets,"We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine."
anger,tweets,Oh daaaaaaamn  ! #getitgirl #girlpower #anger #rawr #ChicagoPD
anger,tweets,Agreed...this time of the year we should change the motto to &quot;The Soggy State&quot;...my backyard looks like a swimming pool
anger,emotional_events,When my husband got picked up in our new car for drunken driving. We had made a pact the other would not drink and so therefore would be the driver for the evening etc. I was not present at the time.
anger,tweets,unemployment office sucks
anger,emotional_events,A friend called me and told me that she wanted to come and see me. She lived in a village at 50 km distance fom my home town. Next morning I expected her but she didn't arrive. As I got impatient I called her but her parents told me that she had gone skiing. I was very angry because I had cancelled an appointment to be able to see her.
anger,emotional_events,"A good friend deceived me. Because of that little quarrel our relationship finished, mainly because she was not honest. I was very angry about that."
anger,fairytale_sentences,"Everything is very stupid, the weather-cock said to himself."
anger,artificial_sentences,"He was court martialled but to the anger of the unpopular Governor , was acquitted ."
anger,artificial_sentences,Except when he gets cross with us sometimes .
anger,emotional_events,I played chess with my 12-year-old brother. I made a stupid mistake - and he won!
anger,tweets,wow. i just install twitter fox. I am tired to keep refresh my browser
anger,tweets,*I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -
anger,tweets,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered
anger,tweets,This herniated disc sucks.  I'm stuck mostly on my back when I could be out riding.
anger,tweets,apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas!
anger,tweets,i was kinda hoping this time it was going to be differnt... its not it just sucks !!!!!!!!!
anger,tweets,just got back home... bored now
anger,emotional_events,I felt angry when I failed in an exam about which I knew quite a few things and I did not deserve to be plucked.
anger,tweets,The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.
anger,artificial_sentences,"How mad we 've been , Lyn ."
anger,tweets,"whats with the 50p a minute charge to 150, insult to injury"
anger,emotional_events,"I was subject to false accusations, and got very angry."
anger,tweets,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄
anger,tweets,EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOE'T WORK AT ME I'M #FRUSTRADED :@
anger,tweets,"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol"
anger,tweets,I HATE FLORISTS  No rose for cassadee tomorrow now =/ fricken fag florist people ={ hmm..need something else...hmm...
anger,tweets,This is getting on my nerves. I cant change my pic
anger,fairytale_sentences,"In the evening Iron Hans came back, looked at the boy, and said: ""What has happened to the well?"""
anger,fairytale_sentences,"One day the child was very troublesome, and the mother could not quiet it, do what she would."
anger,tweets,gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance
anger,tweets,Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.
anger,artificial_sentences,"The reporter , whose English was stilted and hesitant , tried to get an answer from a miffed Atherton who refused saying he had already answered the same question ."
anger,fairytale_sentences,You will also wear a red shawl; and what if it hang too far down?
anger,tweets,not funny he profiled my ass. Like wtf? I'm still kinda heated. Ugh
anger,emotional_events,Never really had the experience just yet - N/A.
anger,tweets,now that the Bills have a new offense of Cordinator do you think it's more difficult for the   to  game plan?
anger,emotional_events,When I was accused of something I had not done.
anger,tweets,let's rage
anger,fairytale_sentences,"When she came to the merchant in the town, he did not give her more than two talers for a skin, and when the others came, he did not give them so much, and said: ""What can I do with all these skins?"""
anger,emotional_events,"When my father phoned me to come home from my vacation, since he no longer had the time to look after my garden and animals."
anger,emotional_events,My lovely girlfriend double-crossed me and so that I found her chatting with another guy.
anger,tweets,They are unloading a Leopard Tank just next to my office window. Hope I didn't piss off anyone
anger,tweets,"make the most of pork products while you can, they've fucking stopped importing it here in dubai. bad times"
anger,tweets,"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge."
anger,tweets,I hate being yelled and sworn at
anger,tweets,Ojee! That sucks...
anger,tweets,I Hate It There Should Be A Endless Supply Of Hot Water!  I Put the Water Heater On 20mins Ago So Ill Be Gone In 10mins  Xx
anger,tweets,Bored... Some vector shit... Off to work after this class..
anger,tweets,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout
anger,fairytale_sentences,"Thou hast misled me finely, said he; ""I wanted to fetch the other lamb, and the country folks surprised me, and have beaten me to a jelly."""
anger,emotional_events,When I get home late my father scolds me and this makes me angry.
anger,tweets,Dear On the Boards Theater: You are so loud above my head  stomp stomp ugh
anger,tweets,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset"
anger,emotional_events,"My sister and I were fighting as usual. She's older tham I am, bigger built and stronger I couldn't win in a physical battle and in a verbal battle I couldn't seem to get through to her to really hurt her."
anger,tweets,This all resent #India #Pakistan problem is save #NawazSharif\n \n
anger,emotional_events,My mother carried on using mental pressure concerning something which was serious and a real burden to me.
anger,tweets,i just murdered two fucking mouses!!! now i cant sleep
anger,emotional_events,"At work, when an elderly man complained unjustifiably about me and distrusted me."
anger,tweets,Lost at bowling again  why do i suck
anger,artificial_sentences,"` Because she still sounded mad at me , and I thought you might try to dissuade me ."
anger,emotional_events,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair."
anger,tweets,But why do I have to spend it in the office
anger,tweets,Sorry. Not unemployed.
anger,emotional_events,My father and I had an argument because I do not help enough at home.
anger,tweets,"I try not to let my anger seep into reviews, but I resent having my time wasted on books like that. Time is precious."
anger,tweets,wrath of khan is one of the best movies of all time
anger,tweets,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry
anger,fairytale_sentences,"Then he pricked Pigling with the pin that had fastened his pig paper; and when Pigling slapped him he dropped the pin, and tried to take Pigling's pin, and the papers got mixed up."
anger,tweets,"LMAO! ugh i know, i need to sleep the Qdoba off before i do all that workin out. and no, ur pic doesnt show"
anger,tweets,"timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --"
anger,emotional_events,My car had been towed away by the traffic police because it had been wrongly parked.  However the sign had been put up only after I had already parked.
anger,tweets,make sure you tell them how scared you are #revenge 🙌🏼🙌🏼
anger,tweets,btw ian watkins has stopped following me  so i am a wee bit pissed off!
anger,tweets,my thoughts exactly re: leaving my 3 dogs. They al hate when they see the luggage come out
anger,tweets,"Stuck in an office, red hot"
anger,emotional_events,At a certain situation I felt myself neglected and undeservedly harmed.
anger,tweets,my snap is andriaprebles ❤️
anger,tweets,why does twitter hate me i cant put no photos on my page
anger,tweets,hah nooo she is the obly one that can AUMFFF i hate nick because he is datin miley
anger,artificial_sentences,"Benedict was on his feet , overturning his chair in one violent gesture , a face of livid fury turned on Theda ."
anger,fairytale_sentences,"The Grasshopper only sprang half as high, but he sprang straight into the King's face, and the King declared that was horribly rude."
anger,artificial_sentences,He got quite angry at the impossibility of Clarissa having given any such instructions .
anger,tweets,why you never answer me..  wath i say to you
anger,fairytale_sentences,"And now the sun went quite down; the gloomy night came; the owl flew into a bush; and a moment after the old fairy came forth pale and meagre, with staring eyes, and a nose and chin that almost met one another."
anger,emotional_events,"My classmate used her personal relations to get a seat for a subject that I wanted also.  I had taken the pains to help him apply and I did not get selected.  I did not like this as he had not told me the facts earlier, he need not have lied to me."
anger,tweets,Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong
anger,tweets,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees
anger,tweets,"urgh, my head is banging."
anger,tweets,Fuking fuming 😤
anger,tweets,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well
anger,tweets,Dont you hate when u take a bite of an apple and its nasty?im a very sad panda now
anger,fairytale_sentences,"Wilt thou contradict me again? said the stepmother, ""See that thou goest, and do not show thy face again until thou hast the basketful of strawberries!"""
anger,emotional_events,On the way home from Marstrand I was driving behind my father's car.  Another car tried to push in front of my father and he was forced to swerve and he thus collided the car with a pillar.  The other car drove off without even seeing what had happened.
anger,tweets,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge
anger,tweets,he's not exactly a rabid tub thumper compared to McTernan now is he.
anger,tweets,I am doing Geography Revision on Earthquakes!  How Boring!!
anger,emotional_events,"A friend came to visit me late one night. He promised to stay only a quarter of an hour, but he stayed 5 hours !! He didn't leave and I was very angry."
anger,emotional_events,"While at school I had to write an essay for doing something wrong that I didn't do. I wrote the essay about how I was mistreated and got Saturday morning detention along with a few other kids, but they didn't show up."
anger,tweets,I love it. Tell me it didn't match my shirt perfectly. Can you just not move PLEASE? What am I supposed to do without you?
anger,tweets,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
anger,emotional_events,I was once this week angry when soemone trying to compress my mind due to his nonsense speech which himself could not tolerate at all.
anger,tweets,"damn it...Margie said she couldn't share the info on who killed Evil Eddy with me   She wanted my info again, gave it to her"
anger,tweets,"if I have 5000 friend requests tomorrow, I'm blaming you  nite"
anger,tweets,"i m not a big fan of   , but what i found logical and right.. i support that... no offense to anyone"
anger,tweets,At the art all state. I feel very sick.
anger,tweets,... i hate it so much.
anger,tweets,ive went roght in the huff. Deleted the episode out of anger n everything (regret it now)
anger,tweets,everyone is against wigan because we are the biggest club #bitter
anger,tweets,"Flirt, simper, pout, repeat. Yuck."
anger,tweets,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!
anger,emotional_events,Being insulted in public for the wrong reason.
anger,tweets,Cleaned out me Followers List and blocked the porn girls ; Crap Now I look like a spammer
anger,fairytale_sentences,"Stop! stop! and the words came quite clear, though they were like the croak of a frog, or the wail of a bird."
anger,artificial_sentences,"There was one teacher who used to get so mad that she would throw slates around , with the whole class ducking out of the way ."
anger,tweets,lif's unfair....luk wat it did to ma frend...i m so hating it
anger,tweets,Awww I HATE that one!!
anger,emotional_events,When I was accused of having refused to do some hostel work while I was at school.  Actually I had not been allocated any work.
anger,tweets,"Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup"
anger,tweets,"me too, it sucks"
anger,artificial_sentences,"Why ever did he bother to write them out ? the landlady asked , gravely vexed and insulted ."
anger,tweets,kewl - standing by to be rocked
anger,emotional_events,"I feel anger when I see a \parent\"" beating and punishing his child á|in the street. Recently I was a withness of a similar case."""
anger,tweets,Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.
anger,tweets,i got locked out my carrrr  had to call a lock smith. - $35.00
anger,tweets,I offend u
anger,tweets,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.
anger,tweets,\nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.
anger,tweets,Dude go out his way to irritate me🙄🙄 that's why I go out my way to not give up any pussy🙅🏾🅿️
anger,fairytale_sentences,"But he said: ""You have dipped your finger into the water, this time it may pass, but take care you do not again let anything go in."""
anger,artificial_sentences,"Kisling was livid , and with the help of some friends managed to grab the sculptor and throw him down the stairwell from the seventh floor ."
anger,emotional_events,I have a friend that I deeply trusted but it happened that I lost my confidence in her for which she herself was to blame.
anger,fairytale_sentences,"But the mother and both the sisters were frightened, and turned pale with anger as he took Ashputtel on his horse, and rode away with her."
anger,emotional_events,I helped my little sister (13 years) learning mathematics. Obviously she did not want to understand what I explained and started to cry. I grew angry.
anger,tweets,Murphy's Law?  Sorry that your computer is not cooperating when you have lots of work. My kids are ..
anger,tweets,Dear Allergies.. i hate you.. please go away...love always... your victim..
anger,tweets,peanut butter takes away the sting
anger,fairytale_sentences,"So he went out and took the maiden aside, and said: ""Tonight when the boy is asleep, go to his bed and plunge this knife into his heart, and bring me his heart and tongue, and if you do not do it, you shall lose your life."""
anger,emotional_events,"When my roommate's boyfriend assaulted me. He was threatening me, calling me names and pushing me around."
anger,tweets,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness
anger,artificial_sentences,His parents were furious over the engagement business .
anger,tweets,"Meanwhile   and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming"
anger,tweets,"Realest ever, relentless ever, inevitable that I win."
anger,tweets,"ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an"
anger,tweets,more Demon Sam!! I need it to numb the pain  xXx
anger,fairytale_sentences,"The man upstairs waited a short time, but as his wife did not come back and his thirst grew ever greater, he said: ""I must go into the cellar myself and see where Elsie is."""
anger,tweets,Boycotting   till butter pecan comes back. I am furious
anger,emotional_events,"Attitude to some manners of dealing and some \sanctioned\"" á|relations."""
anger,artificial_sentences,"When they got to the florist and Georg saw his father emerging he really was cross , so cross he leapt out from the driver 's seat and intercepted Willi on the pavement ."
anger,artificial_sentences,"He refused to be roused by her anger , suspecting she was furious he 'd turned down her invitation to stay ."
anger,tweets,#Scorpio always seek revenge!
anger,fairytale_sentences,"Not so fast, replied the youth."
anger,tweets,As usual disappointing #offense by   ...#Texans
anger,fairytale_sentences,"The fifth, ""Who has been handling my fork?"""
anger,emotional_events,"When my mother told things to my sister, which I told my mother in confindence."
anger,tweets,"This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke"
anger,tweets,Our plane had landed!! FINALLY gonna get to board...an hour late.  stupid rain!!!
anger,tweets,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up
anger,tweets,Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.
anger,artificial_sentences,There was really no reason why Star should be cross .
anger,emotional_events,"When my father addressed me directly and maliciously, thus including me in the \family war\""."""
anger,tweets,that's not easy to blow up the LT on a run play. He created the seam for Sua to burst through
anger,emotional_events,"My parents thought that I didn't do my best to pass the final examination (secondary school). When I achieved a good grade they said nothing, but if I had had a bad grade they would have become very angry."
anger,tweets,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know
anger,fairytale_sentences,"Listen to the story of Jemima Puddle-duck, who was annoyed because the farmer's wife would not let her hatch her own eggs."
anger,fairytale_sentences,Unlucky wretch that I am! cried the carter; for he saw that the corn was almost all gone.
anger,emotional_events,Before the department meeting my friend ate a dish that I had prepared for this meeting.
anger,tweets,lol... i've been in Bk for over a year... going on 2 and u haven't come yet!!!
anger,tweets,I forgot about this nice area down here with the fiery hearths
anger,tweets,People are just pisssing me offf. Ugh
anger,tweets,you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed
anger,artificial_sentences,"The sources said he is infuriated with her after a row that erupted last week , and is likely to distance himself from her ."
anger,tweets,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor.   1 assist.   #relentless
anger,emotional_events,"At a school dance when my supposed \best friend\"" kept walking á|away from me whenever I came near her."""
anger,tweets,"If angry, bash out your frustration on the pastry #GBBO"
