label,source,sentence
disgust,emotional_events,When a friend didn't invite her own parents to her Graduation ceremony.
disgust,emotional_events,Some boys boasting about their ability to tell dirty jokes.
disgust,emotional_events,I feel disgusted since I am unable to cope with all the wordly affairs as I spend much precious time to pursue my hobby and to be admist the people I love and long to be with.
disgust,emotional_events,A man spat on the wall of a house.
disgust,emotional_events,Seeing persons spending money in a shopping center with completely indifference to the misery reigning in our country.
disgust,emotional_events,I saw the gare of a prison.  This gare and the building were in deplorable condition and were full of rubbish.
disgust,emotional_events,When an alcoholic stood dribbling over a food counter.
disgust,emotional_events,"I read in the newspaper about a 21 yr. old woman who was found naked and dead along a roadside. It turned out she had had two relatives 14 and 19 who were kidnapped, raped and killed earlier."
disgust,emotional_events,"3 years ago I served in the army. Once a collegue denounced me because of a delict, which is usually committed. I was arrested for 3 days. I still detest this man."
disgust,emotional_events,I read a story in the newspaper about butchers treating their animals very badly. They disgusted me.
disgust,emotional_events,One of my fellow students used questionable and unfair means to advance her studies faster than others.  I detested her.
disgust,emotional_events,"When I saw a picture, in the Gothenburg Post, of a totally demolished car with two fatally injured passengers.  The car was so badly damaged that they couldn't get the bodies out at the scene of the accident."
disgust,fairytale_sentences,"Oh! she is ugly, said all the lady cockchafers, although Tiny was very pretty."
disgust,emotional_events,At a social event when none of the guests would help to serve food or clear tables. It was all beneath them.
disgust,fairytale_sentences,Then I will conquer God too.
disgust,fairytale_sentences,"It is a dangerous game, for one can easily catch cold and die from fever, and both of these are dead already."""
disgust,emotional_events,Disgust with a subordinate.
disgust,emotional_events,I felt dusgust with a self-iterested person who ruined the life of another by means of utterly unfair methods.
disgust,fairytale_sentences,"I have come out of the Emperor's stable, and no one there, not even the Emperor's horse, who, in fact, wears my cast-off golden shoes, has any idea of flying, excepting myself."
disgust,fairytale_sentences,"Don't talk nonsense, replied the old gentleman."
disgust,emotional_events,Saw a man dressed as a woman.
disgust,fairytale_sentences,"Her waist is quite slim.
disgust	fairytale_sentences	Pooh! she is like a human being."
disgust,fairytale_sentences,"That is all very well, but such tales or stories are worth nothing!
joy	fairytale_sentences	Will not one knock soon?"" asked the boy; and the mother smiled while she put elder-tree blossoms into the teapot and poured boiling water over them."
disgust,emotional_events,"In a study group, a person always liked to argue on some unimportant, irrelevant and minor points.  He tried to persuade    others in an unfriendly way.  He was obstinate and would not accept  other's point of view."
disgust,emotional_events,"I am disgusted with liers, hypocrites, slanderers, flunkeys."
disgust,emotional_events,"The repression of rioting and non-rioting \Blacks\"" in South á|Africa by the police of that \""Democracy\""."""
disgust,emotional_events,When I was told that the brother who was staying with me would not go to the training school that year but only the year after.
disgust,tweets,The gigantic initial inertial to get oneself to work after a deadline
disgust,emotional_events,When I was studying and someone disturbed me.
disgust,artificial_sentences,Troubled Premier John Major now faces huge protests from disgruntled workers if the cash goes towards creating jobs overseas .
disgust,fairytale_sentences,"You shall have no horse from me.
disgust	fairytale_sentences	You don't know how to speak- you can't arrange your words.
joy	fairytale_sentences	Hei, houp! that was a ride!"
disgust,emotional_events,A friend of mine goes out with this guy. She sleeps with him but is quite happy for him to play around - as well as herself.
disgust,emotional_events,At the hypocrisy of some of my friends.
disgust,emotional_events,I was disgusted the other day I was told to take off the dog's faeces around the house since they smelled bad I did the job but in the end I felt disgusted.
disgust,emotional_events,"On my way home in the middle of the night I saw a drunk man and a woman who were quarreling, beating each other, shouting and so on. I felt disgusted especially because they treated each other in such a degrading way."
disgust,fairytale_sentences,"Don't you see that they are feathers, such as I wear and you will wear too?
surprise	fairytale_sentences	I am very curious to know what the ducks were so startled about; not about us, certainly, although I did say 'peep' to you pretty loudly.
disgust	fairytale_sentences	The thick-headed roses ought to know why, but they know nothing at all; they only look at themselves and smell.
disgust	fairytale_sentences	I am heartily tired of such neighbours."
disgust,emotional_events,[ The previous incident holds good here also.]
disgust,tweets,reeeejuvinated  and bored as hell.
disgust,emotional_events,The sadistinc exacution of a student in the USA.
disgust,fairytale_sentences,Away with him!
disgust,emotional_events,To be kissed by soembody I didn't expect to.
disgust,tweets,Same! Like the kisses on nights when she wasnt up for eviction! They were very badly edited
disgust,fairytale_sentences,"Dance you shall, said he, ""dance in your red shoes till you are pale and cold, till your skin shrivels up and you are a skeleton!"
disgust,emotional_events,My boss on the job failed to keep his promise about something he knew was extremely important to me.
disgust,fairytale_sentences,"You raise your naturally high notes so much, that you get covered over."
disgust,emotional_events,"When I watched TV and saw a performance of \Prince\"" (a popidol). á|Disgusting he'd better be a stallion."""
disgust,emotional_events,My roommate messing up our room.
disgust,artificial_sentences,"I know they are working on a building site but we are just fed-up with this disruption . """
disgust,emotional_events,"Having been unjustly punished, I feel disgust towards the person responsible."
disgust,emotional_events,Disgust with drunk people.
disgust,fairytale_sentences,"You silly creature! said the eldest, ""it is nothing but a nail in the wall."""
disgust,emotional_events,I discovered some pornographic literature in a workmates drawers. The literature featured pictures of naked women defecating on one another.
disgust,emotional_events,Someone told me I was chosen for the English lectures because I am good looking.
disgust,fairytale_sentences,"The blossoms are often plucked, said Anthony; ""the fruit is stolen and the branches broken without a thankful thought of their profusion and beauty."
disgust,fairytale_sentences,"The poor duckling was driven about by every one; even his brothers and sisters were unkind to him, and would say, ""Ah, you ugly creature, I wish the cat would get you,"" and his mother said she wished he had never been born."
disgust,emotional_events,Girls dressed like foreigners in the university.
disgust,tweets,it's realy boo0o0o0o00oring ..my book is on the side ; i'm not studyin for sure...
disgust,emotional_events,Being looked at by someone I do not like.
disgust,emotional_events,"In a warm bus full of people, someone vomited and the whole bus stank."
disgust,emotional_events,I read a newspaper report that a little boy was forced to look while his sister was raped.
disgust,emotional_events,"One day, at an important place I met a group of girls and while we were waiting for a bus these girls started smoking and commanded me to smoke; I felt very disgusted."
disgust,fairytale_sentences,You refused an honest prince; you did not appreciate the rose and the nightingale; but you did not mind kissing a swineherd for his toys; you have no one but yourself to blame!
disgust,fairytale_sentences,"But the nurse said,--""I will set a mouse-trap!"""
disgust,emotional_events,My girlfriend came home after a business dinner at the most expensive place in town drunk as a skunk. Whats more she drove home and couldn't remember doing so. I was disgusted by her state and her actions.
disgust,emotional_events,"I detested my father who was a drunkard.  He would rave, threaten and blame my mother and me.  He finally drove us away from home."
disgust,fairytale_sentences,"Cursed be she and all that belongs to her.
joy	fairytale_sentences	He seized her hand, he embraced her, and the mother wept.
disgust	fairytale_sentences	That will avail him little,"" said the bishop."
disgust,emotional_events,I was playing a sport in an advanced PE class and many of the people were not advanced.
disgust,emotional_events,Viewing the results of senseless vandalism to a local primary school.
disgust,tweets,"Problem is, Flash isnt GPU accelerated.  The Atom 330 can't play Youtube HD or Hulu HD fullscreen   Big deal with Plex..."
disgust,emotional_events,"A scene in a film in which one man repressed another one. By concidence, their position was reversed. The other man was repressed in an identical way as he did before."
disgust,emotional_events,When once again I drank too much and felt very rotten the morning after.
disgust,tweets,Nothing relaxing on a Saturday night!
disgust,emotional_events,When my mother betrayed me by obtaining money from my husband when we were separated - pending divorce.
disgust,tweets,"is boiling in the office, air con any1 ?"
disgust,emotional_events,"When I heard that one of my good friends, when at a party, had got herself involved with some very undesirable characters and was experimenting with drugs."
disgust,fairytale_sentences,"You simpleton, said the eldest, ""you are always afraid; have you forgotten how many kings"" sons have already watched in vain?"
disgust,emotional_events,When I beat up my brother in order to control him and make him obey my parents orders.
disgust,emotional_events,When a close friend of mine maintained a relationship with me till she needed me and broke it off when she did not need me.  She behaved life a really selfish person.
disgust,emotional_events,I felt disgusted when we (family) avoided a problem which could be solved readily.
disgust,emotional_events,In contact with a poor family of northeast it was offered to me a crab to eat at my request. But the fact that this crab was prepared antihygienically and his appearence was also antihygienically it caused me disgust but I ate it anyway.
disgust,emotional_events,When I see pornographic films.
disgust,tweets,#todo Cleaning the Apartment - again - who keeps making this mess? oh yeah .. me. $10 + hug for the person to help come clean
disgust,emotional_events,"Spoilt, smashed and molded potatoes in the fridge, and having to clean up the dish later."
disgust,emotional_events,When opened a box of biscuits and found worms inside.
disgust,emotional_events,A few days ago I saw two dandy girls of my age. I disliked their clothes and their way of doing.
disgust,artificial_sentences,It was done on the receivers orders to stop disgruntled workers taking demonstration vehicles from the site .
disgust,fairytale_sentences,"Oh, it is the laundress, said he; ""she has had a little drop too much."
disgust,emotional_events,When my parents insisted that I take up a teaching career.
disgust,emotional_events,"When my friends and I were camping in a weekend, and with little food, we met a middle age couple from a small town that invited us to eat in their house. Their house was small, badly built with old and dirty forniture and utensils. The problem was with pans, and dishes, and even the food."
disgust,emotional_events,Someone I do not like kept talking to me.
disgust,emotional_events,A  group of youngsters dressed in fads talked foul language on a bus.  They also insulted the  pedestrians on the road and were impolite to the passengers of the bus.
disgust,emotional_events,My friends and I were sitting at a restaurant. We were talking and a few of them said awful things about women. I became disgusted by their narrow-mindedness.
disgust,fairytale_sentences,"But her mother squeezed it in till the blood came, and took her to the king""s son: and he set her as his bride by his side on his horse, and rode away with her."
disgust,emotional_events,Deception from a person I loved very much.
disgust,emotional_events,"At a Sm÷rgasbord table, a man mixed differnet kinds of picked herrings with fruit salad."
disgust,fairytale_sentences,Then you have no right to express an opinion when sensible people are speaking.
disgust,fairytale_sentences,The rabbits could not bear him; they could smell him half a mile off.
disgust,emotional_events,Getting into a crowded bus.
disgust,emotional_events,I had to change a baby's clothes for the first time.
disgust,fairytale_sentences,"This is getting tiresome, I think I should like some lunch, said Mr. Jeremy Fisher."
disgust,emotional_events,Watching a violent movie.
disgust,emotional_events,When a friend of mine got drunk and started to blame and scorn my other friends and me.
disgust,fairytale_sentences,"To thy death art thou sped, Until Gods word be said."
disgust,emotional_events,Spit and vomit.
disgust,emotional_events,One day my friend told me that she had heard that I was moving about with her boyfriend. I was disgusted with the news.
disgust,fairytale_sentences,"If you must ask questions, ask sensible ones, said their mother."
disgust,emotional_events,Saw someone licking his dining bowl.
disgust,tweets,doing my folio work but keep on getting distracted by deb pics
disgust,emotional_events,When a boy had continued to use foul language and swearing in front of a group of my friends.
disgust,emotional_events,I felt disgust toward meat when I felt sick with the steak after a week only on meat.
disgust,artificial_sentences,"However , I quite enjoyed describing the horrors of my creation , and shared with Edward Young , the architect , his revulsion for the hideous house , covered in peeling stucco , as chilling within as without ."
disgust,emotional_events,When I was walking in a field which had a lot of manure.
disgust,fairytale_sentences,"Mrs. Tiggy-winkle's hand, holding the tea-cup, was very very brown, and very very wrinkly with the soap-suds; and all through her gown and her cap, there were HAIRPINS sticking wrong end out; so that Lucie didn't like to sit too near her."
disgust,emotional_events,When I red a report in the magazine VESA about an Iranian telling what she had lived in the prisons in Iran. I felt disgust about that people.
disgust,fairytale_sentences,Ugh!
disgust,emotional_events,"One day when I was sitting in a not very crowded bus, a middle  aged woman was standing beside me.  The person sitting next to me got up to get off and this woman pushed me and occupied the seat.  Then she took off her shoes and put her feet on the seat."
disgust,artificial_sentences,Her disgruntlement arose from the now obvious fact that the prince was enamoured of Joan .
disgust,emotional_events,When an untidy and heavyly drunk person made endeavours to approach me.
disgust,emotional_events,My roommate's lack of consideration of me.
disgust,emotional_events,My roommate boasting about her English lectures.
disgust,fairytale_sentences,"She said, ""No that cannot be our son, we never had such a tall one, ours was a little thing."""
disgust,emotional_events,"On Christmas day a drunk man came to our house without a shirt on, he dansed, spoke nonsense and behaved stupidly."
disgust,emotional_events,When I ate a rotten apple.
disgust,tweets,"hiya, hows your week been?? just tried to DM you but your not following!  x"
disgust,fairytale_sentences,"I gave them wine, and they gave me muddy water, he had said to himself, ""but I suppose it was all well meant."""
disgust,emotional_events,I feel disgust with my first boyfriend who made fun of our love in an abominable way.
disgust,emotional_events,"When people are eating unsavoury (smacking, belching, speaking with food in their mouth, etc.)."
disgust,emotional_events,Someone told me he was chosen for the English lectures because he was a good friend of the class leader.
disgust,fairytale_sentences,"Then she gave her a little piece of hard bread, and said, ""This will last thee the day,"" and thought, ""Thou wilt die of cold and hunger outside, and wilt never be seen again by me."""
disgust,tweets,revising as uni exams are looming
disgust,emotional_events,Saw someone acting in a false manner in public.
disgust,tweets,in math class waiting for lunchhhhhhhh. seniors are done in fifteen minutes
disgust,fairytale_sentences,She is good for nothing.
disgust,emotional_events,From the cigarette smoke. Usually I feel disgust from it when I am in a restaurant.
disgust,emotional_events,When reading a newspaper story of a man who had committed incestuous acts on his two-year old child - the thought that anyone could do such a thing is abhorrent to me.
disgust,tweets,beast I have had enough
disgust,emotional_events,"I feel disgusted with toadies, hypocrites, chameleons."
disgust,fairytale_sentences,What has a woman to do with rule? said the bishop.
disgust,fairytale_sentences,"It must be a kind of garden plant, said another; and so they sneered and despised the plant as a thing from a garden."
disgust,artificial_sentences,"Floy and Snodgrass , unable to look away , were sickened and awed ."
disgust,emotional_events,"A friend had a quarrel with the mother of her boyfriend because she and her friend decided to go and live together. She needed money for removal, then she made a great effort to reconcile."
disgust,tweets,"Ditto that, my friend...BORED! Oops, now I have an exciting problem"
disgust,fairytale_sentences,"The next night a great many more mice made their appearance, and on Sunday two rats came with them; but they said, it was not a pretty story at all, and the little mice were very sorry, for it made them also think less of it."
disgust,fairytale_sentences,"Already a new emperor had been chosen and the people who stood in the street asked the lord-in-waiting how the old emperor was; but he only said, ""Pooh!"" and shook his head."
disgust,emotional_events,Seeing a pornographic movie in which animals were used.
disgust,artificial_sentences,She closed her eyes to hide her revulsion as he pressed his open mouth against hers and began fumbling with the buttons of her bush shirt .
disgust,tweets,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hit a cleaner"
disgust,emotional_events,I was disgusted to find out that the water isn't filtered or purified before it leaves Latimer Hall from the drains.
disgust,emotional_events,When my roommate came home at 10 in the morning after sleeping with a guy she did not know because she got drunk. (Se has a boyfriend too).
disgust,fairytale_sentences,"What can he want it for? thought Great Claus; so he smeared the bottom of the measure with tar, that some of whatever was put into it might stick there and remain."
disgust,emotional_events,"Eco-activists demonstrated against a project to build a power station at the Danube in the middle of a lowland forest (Hainburg) and the government decided to delay it for another year. When my father heard about it, he said that we needed another Hitler."
disgust,emotional_events,[ Normally I do not feel disgusted.]
disgust,emotional_events,Cueing for a bus and the drivers having long dinner.
disgust,emotional_events,Dead rat in the kitchen of the university.
disgust,artificial_sentences,Colette works at marshalling our feelings of revulsion at this voracious creature who has almost killed the poor box thorn .
disgust,emotional_events,A striking act of ingratitude at a public vehicle.
disgust,emotional_events,"When I was working as a nurse in a mental hospital, a patient ate up the contents of another patient's spitoon."
disgust,fairytale_sentences,"But when the proud princess perceived that he was not her equal in birth, she scorned him, and required him first to perform another task."
disgust,emotional_events,"I read a book about the situation in South-Africa, about the terrible violations of human rights. I was disgusted with the white population."
disgust,emotional_events,I read a book about the sexual phantasies of women; I read about a woman having sexual intercourse with a dog.
disgust,emotional_events,When I saw a scene on T.V where a castration was shown.
disgust,emotional_events,When I saw hundreds of snakes twisting over one another in a movie.
disgust,fairytale_sentences,"But he has nothing on at all, said a little child at last."
disgust,emotional_events,It was a narrow and dirty passage which was located near the market and I had to stand there to wait for people.
disgust,fairytale_sentences,"Well, perhaps he is right, but he should not have said it to my child."
disgust,emotional_events,"When someone whom I considered my friend, without telling me he was annoyed, proceeded to ignore me for several meets with no apparent reason."
disgust,fairytale_sentences,"And now the old cook herself got on her legs, and went with the three servants in pursuit of the children."
disgust,emotional_events,At school a classmate who was a very good pupil had to help another boy who performed less well. He told him on purpose the wrong things so that he had to repeat a year.
disgust,emotional_events,A friend of mine had sex with someone of a different race on a Winnebago trip down to USC in front of everyone (all my friends embarrassed my sorority house name).
disgust,emotional_events,When somebody despised a friend of mine.
disgust,emotional_events,"When an acquaintance (he was drunk) of my room-mate vomitted on the kitchen carpet.  It was past mid-night and my room-mate had just moved in, this acquaintance had helped her move in.á"
disgust,artificial_sentences,Senator Sherman had shot marginally less well than his son and was openly disgruntled about this .
disgust,emotional_events,"My notes were not returned to me, it kept on being procrastinated."
disgust,fairytale_sentences,"Line your old cloak? shouted Mr. McGregor--""I shall sell them and buy myself baccy!"""
disgust,fairytale_sentences,"Then the two others said to him, ""Just stay at home; thou canst not do much with thy little bit of understanding."""
disgust,fairytale_sentences,"Eh! thought he, ""what a stupid blockhead I am!"
disgust,emotional_events,When I had to dissect a live mouse at school.
disgust,emotional_events,I was told I shouldn't visit my sister because the holiday was short.
disgust,emotional_events,At the police centre a man between 40-50 was brought in.  He was very drunk and in all likelihood had not slept indoors for a long time and had relieved himself in his trousers.
disgust,emotional_events,In a certain book I read about cruelties and violence in prison and souteneur circles; I felt especially disgusted when I read detailed descriptions of physical and mental torture of less powerful people.
disgust,emotional_events,I am disgusted with the behavior of a car driver whose car would run over me and my friends during our autumn brigade.
disgust,tweets,( ) i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning
disgust,emotional_events,"When I found a maggot in my food at the dinning hall, all the food had gone bad."
disgust,tweets,Just woke up and feels so damn lazy  time to work out damnit!
disgust,emotional_events,"Recently in the tram, a man ran his fingers over my girlfriend then over me."
disgust,artificial_sentences,And when her words caused a peculiar revulsion within him .
disgust,artificial_sentences,The cave-man got fed-up with walking
disgust,emotional_events,In a sexual experience with an unknown woman where after the sexual act I only could go away without looking backwards.
disgust,emotional_events,When I saw a big spider from very close.
disgust,tweets,nomatter how much i sleep am still tired
disgust,fairytale_sentences,"He has gone away and left his wife a burden upon our hands."""
disgust,tweets,fo shizzle. . . i'm bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.
disgust,fairytale_sentences,"Hans went into the parlour, but the miller said he should not sit down to table, for he was so ragged and torn, that they would all be ashamed of him if any one came in."
disgust,tweets,i can barely walk- they're twice the usual size  @ least its now; not in NY ;) ive requested my song;) u retquestin owt 2nite?X
disgust,emotional_events,When a close relative got quite drunk. It was a relative that I had respected for a long time and looked up to as a child.
disgust,emotional_events,When I see someone vomitting.
disgust,emotional_events,Finding a hair in the soup.
disgust,fairytale_sentences,"She could not help it, and yet I have been so bitter, and in such enmity against her."""
disgust,emotional_events,With an alcoholic.
disgust,emotional_events,I was disgusted to see a person vomitting and I was told to clean the place where the vomit was.
disgust,fairytale_sentences,"Ah, thought the butterfly, ""one can't very well trust these plants in pots; they have too much to do with mankind."""
disgust,emotional_events,The male friend of my mother (a widow) moved in to live with us.  I did not like the man.
disgust,emotional_events,"I was disgusted when I was told to dress a big rotten stinky wound which, coming closer, made me feel like vomitting."
disgust,emotional_events,When I saw an insect going up my arm.
disgust,emotional_events,[ No response.]
disgust,emotional_events,When I found out that someone close to me was flirting around.
disgust,emotional_events,"When a begggar approached me for money, I felt disgusted."
disgust,emotional_events,The day I went to eat dinner in the dinning hall and found a dead fly in my gravy.
disgust,tweets,tired as fuck. it's pissing down with rain. i miss summer
disgust,fairytale_sentences,He shut his eyes obstinately and went to sleep.
disgust,fairytale_sentences,"Look at him, said she; ""his beard is like an old mop; he shall be called Grisly-beard."""
disgust,emotional_events,When other people refuse to do their house jobs and give the work to someone else.
disgust,emotional_events,"When someone whom I trusted, disappointed me terribly."
disgust,emotional_events,A person I know who tells lies and so pretending to be better than she is.
disgust,emotional_events,Cueing in the students dining hall.
disgust,emotional_events,[ No response.]
disgust,emotional_events,I felt disgusted when my appointment to meet the E.N.T. specialist had been turned down. The specialist came from U.K. and went the same day and we do not have one.
disgust,emotional_events,When my husband told me about his pre-marital affairs.
disgust,fairytale_sentences,"But the trout was so displeased with the taste of the mackintosh, that in less than half a minute it spat him out again; and the only thing it swallowed was Mr. Jeremy's galoshes."
disgust,emotional_events,When I worked at the life-saving sevice and saw the first exitus.
disgust,emotional_events,Once while studying for my exam I found so many complicated words that it disgusted me.
disgust,emotional_events,"In a disco, there was a dirty little chap who punched my bottom."
disgust,fairytale_sentences,"But the princes, peers, and great men mocked at him."
disgust,emotional_events,"I felt disgust about all my friends. After having done a great effort to organize an evening together, and didn't work out, they put the blame on me. After this, I feel disgust towards those that blame me."
disgust,tweets,thats terrible.
disgust,emotional_events,"Yesterday in the elevator a man started smoking, this is something I just can not tolerate."
disgust,emotional_events,I am disgusted with a nieghbour who is looking for all sorts of quarrel with my parents and me. He feels we are hampering his living close to us. This has been going on for quite a long time.
disgust,fairytale_sentences,"The first said, ""I grant that she may grow uglier every day."""
disgust,emotional_events,"When I was watching some scenes from the Bertoluchi's film \Twentieth Century\""."""
disgust,emotional_events,"4-letter words on a TV programme (Roche) while we were entertaining \conservative\"" relations who wanted to see the first á|episode."""
disgust,tweets,"I think I might have to call it a night. Getting that falling feeling, need to fall into bed. Night, night, tweople!"
disgust,artificial_sentences,"THE sickened owner of a horse which was attacked in its stable at Newton Bewley , near Hartlepool , is appealing for help in tracking down the thugs responsible ."
disgust,fairytale_sentences,"Were I the sunbeam, I would give each one of them a sun stroke; but that would only make them mad, and they are mad enough already."
disgust,emotional_events,The curriculum of the year !   The English course was very heavy.  I had not prepared and the teacher asked several questions during class.  The students were not ready to answer the questions and the teacher was frustated.
disgust,emotional_events,When I found out that the seat in the coach that I had booked had been sold to somebody else.
disgust,emotional_events,When a person I did not know hurt a friend of mine.
disgust,fairytale_sentences,"Yes, but he is so big and ugly, said the spiteful duck ""and therefore he must be turned out."""
disgust,fairytale_sentences,"No, said he; ""there is only a little dirty Ashputtel here, the child of my first wife; I am sure she cannot be the bride."""
disgust,fairytale_sentences,"My repugnance to his magic arts was, however, so great, that I vouchsafed him no answer."
disgust,emotional_events,When I see the acts and deeds of a blind drunk man.
disgust,emotional_events,The behaviour of people spitting everywhere.
disgust,emotional_events,"When I was touring Asia with my present football team, I saw old Europeans with young asiatic prostitutes."
disgust,fairytale_sentences,"What an absurd idea, said the hen."
disgust,emotional_events,When I went in a clinical hospital and saw in what conditions people are attended there.
disgust,emotional_events,At the crowded conditions of living.  I always quarrel with my elder brother as he puts the T.V volume at a deafening level and I can not practise my piano lessons.  Thus I feel that my home is disgusting.
disgust,tweets,I'm my mom's company picnic at a Lake Elsinore Storm game. Oh the things we do to please moms
disgust,emotional_events,"When I attended school, our class visited an institution for mentally and physically handicapped persons. Although I tried to control my feelings, I was disgusted."
disgust,tweets,not if you have to be to work at six...
disgust,fairytale_sentences,"How she lifts her crest, the ugly, spiteful creature!"
disgust,tweets,"he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS"
disgust,emotional_events,"I had a quarrel with a friend who lived with me in the same flat. He moved out. Before he went he invited me and some friends for a drink. At last he was totally drunk and smelled disgusting. Besides, he told lies about us and behaved as if he was to be pitied."
disgust,fairytale_sentences,"What he thought was sufficiently expressed in his features and movements: ""Miserable beggars, who are looking in, you are nothing in comparison to me."""
disgust,emotional_events,I came across a group of people with the same basic ideas/beliefs who were all fighting and going against what they would say was good.
disgust,emotional_events,"I was an instructior in a youth organization.  Whenever we, the instructors would have a meeting the advisor would be present.  He did not understand our worknig conditions but talked a lot and had a lot of outdated ideas.  Whenever we disagreed with him he was very discontent and said that we had a prejudice against him.  Why did he have to treat us as his subordinates ?"
disgust,emotional_events,When my husband quarrelled with me for no reason at all.
disgust,emotional_events,Our boarder burping after meals !
disgust,emotional_events,When I got to know the details if the famine in East Africa.
disgust,emotional_events,"When we complained about the uncleanliness of the work place, the authorities agreed to have the place cleaned.  Even after 2-3 days nothing had been done.  I felt disgusted at the whole situation."
disgust,fairytale_sentences,To thy death art thou sped Until Gods word be said.
disgust,emotional_events,When I found a bristle in the liver paste tube.
disgust,emotional_events,"Getting back my math midterm, I received a lower grade than I thought I would get. After going through the questions I felt that the grader had graded harshly and I had made only a few ? errors."
disgust,fairytale_sentences,"Then their brother, who was a little insignificant dwarf, went out to seek for his brothers: but when he had found them they only laughed at him, to think that he, who was so young and simple, should try to travel through the world, when they, who were so much wiser, had been unable to get on."
disgust,emotional_events,"Seeing a friend \making love\"" to a high school girl. I á|accidentally was dragged into this room where the happenings had á|occurred. I was disgusted at the reality."""
disgust,fairytale_sentences,"Pig license?"""
disgust,emotional_events,When I see people who have no sentiments.
disgust,emotional_events,I went to eat at my aunt's house and she served macaroni with a horrible appearence. I felt the sensation above. The worst was that I was practically obliged to eat.
disgust,emotional_events,"Next door nieghbour ran over his cat in driveway, he tried to finish it off with a flat shovel. I would have taken cat to veterinary to either kill humanely or cure."
disgust,emotional_events,"I was in a train when a woman started talking loudly and attracting everybody's attention.  The worst thing was that she was discussing something, about which she knew nothing, with another person."
disgust,emotional_events,My friend and I worked for the community centre by holding a booth.  One day my friend went off to another booth to play.  This meant that I was very busy and could not maintain order.  His behaviour disgusted me.
disgust,tweets,yeah...I hope it turns out... 20 more minutes!
disgust,emotional_events,"[ I would classify subjectively, a certain gesture or the way of talking of a person as disgusting or inacceptable.]"
disgust,artificial_sentences,Nell swallowed down the revulsion of the word normal .
disgust,emotional_events,I felt disgusted when I found out that someone had betrayed me. That person had been dishonest with me and I felt used.
disgust,tweets,I need something t do like hello... Im fucking bored now.  um... yeh...
disgust,tweets,Tweeting from the tarmac at Cork Airport. Delayed
disgust,emotional_events,When I was about to clean the draining board and saw it looked underneath the sink (I live in a students hostel).
disgust,emotional_events,"A girl with whom I was staying having sex with a person for about 3 nights running, and then with his brother the following night, and back again."
disgust,emotional_events,"I have felt this feeling when a person whom I believe and respect, lied to me."
disgust,emotional_events,When I was a young teenager (14)  my brother-in-law to be had made heavy advances to me.  I did not understand very well what it was all about but I reacted strongly and the feelings are still there.
disgust,emotional_events,When a close friend wilfully cheated me.
disgust,tweets,Dead stopped in the express lane. This would happen when I choose to take it. No way out now. Ugh. Hopefully this gets moving
disgust,fairytale_sentences,"Well, they belong to the same master, retorted the yard-dog."
disgust,fairytale_sentences,"He's gone to the very extreme, said mamma-in-law; ""he has gone from the most beautiful to the ugliest, and he has forgotten his first wife."
disgust,emotional_events,When I heard about the treatment of a friend in jail. Really inhuman. I never realised that such things also happen in the Netherlands.
disgust,fairytale_sentences,"'I think it highly improper,' said the tea-kettle, who was kitchen singer, and half-brother to the tea-urn, 'that a rich foreign bird should be listened to here.
disgust	fairytale_sentences	'Yes, if we had chosen,' they each thought, 'we might have spent a very pleasant evening.'"
disgust,emotional_events,"On a trip I passed by a cellulose factory. It was a fine day, beautiful landscape; I observed this factory with disgust."
disgust,fairytale_sentences,"I will not be touched, said the king."
disgust,tweets,Prom is so over rated!! Irritated... Going to bed goodnight
disgust,emotional_events,When I was presumed to have stolen maize from the school garden.
disgust,emotional_events,"When my parents-in-law scolded me, without any reason, in front of the other members of my family for the first time.  They had called me from my room where I had been studying for my exams."
disgust,emotional_events,Someone acting stupid in public.
disgust,emotional_events,"I saw a movie called \The Thing\"", the film directed by John á|Carpenter.  The monster in the film made me feel disgusted."""
disgust,fairytale_sentences,"Then said Hans to the little mannikin, ""What! canst thou not pick up that piece thyself?"
disgust,fairytale_sentences,she said; could he not bear even such a little peck as I gave him?
disgust,emotional_events,"I feel disgusted when people do not understand me in the right way, i.e they misunderstand me."
disgust,emotional_events,Slaughtering of animals.
disgust,fairytale_sentences,But such neighbours as ours!
disgust,fairytale_sentences,If they were only plucked a little they would look no better than the rest of us.
disgust,tweets,Cleaning the old apartment today. Yay...
disgust,emotional_events,I was disgusted with the hypocrisy of my colleagues from the group.
disgust,emotional_events,A child told me she had been sexually abused by her step-father. I only knew the child and had not come into contact with either parent. I tried to do what was best for the child. The event and the stepfather disgusted me.
disgust,fairytale_sentences,"But the king said, ""That is not true; it was better done than you could do it."""
disgust,fairytale_sentences,"But you are a chatterer, and your company is not very agreeable."
disgust,emotional_events,When I heard that my sister had shouted at my friend's cousin at their place.
disgust,fairytale_sentences,"And all those galleries one is expected to see, and the quantity of things you are obliged to run after!"
disgust,fairytale_sentences,"The neighbors declared it was unbearable, and the Fire-drum was of the same opinion."
disgust,fairytale_sentences,But we do not like to kiss him said the ladies.
